Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
"H-1-2-1.mzML"	2012-10-20T05:19:40Z	0.159207	13.6555	17.6867	24.708	1.05991	1.2997	6.553	7199.38	0.135359	0.279477	0.359832	0.225331	0.26162	0.249443	0.246884	0.242053	0.200814	0.182908	0.235844	0.380434	0.899827	0.795426	3.41392	0.359813	0.547246	2.54327	8259	1.20785	1791	2126	2338	7462	3.80909	162	250	404	0	0.683061	0.305012	0.00844278	0.00134012	0.0021442	0	0
"H1-1-2_121019114606.mzML"	2012-10-19T11:46:05Z	0.152044	16.103	21.7531	31.184	1.25812	1.32823	6.13665	7199.54	0.120701	0.100847	0.461414	0.317038	0.276899	0.244743	0.239415	0.238943	0.14245	0.110845	0.205771	0.540934	0.81295	0.752931	3.46411	0.257286	0.513027	2.95262	8155	1.20873	1911	2161	2376	7511	4.27762	197	329	538	0.000133138	0.748103	0.236453	0.00798828	0.00213021	0.00519238	0	0
"H1-1-1.mzML"	2012-10-20T07:31:33Z	0.163428	11.0857	14.3495	21.6728	0.955139	1.26728	7.1385	7199.42	0.137064	0.284205	0.355619	0.223112	0.256446	0.245827	0.250367	0.24736	0.231223	0.239605	0.240157	0.289015	0.84685	0.780638	3.3453	0.332103	0.547284	2.61841	8138	1.20712	1779.25	2089	2318	8646	3.84549	154	234	379	0	0.588365	0.377053	0.0307657	0.000809623	0.00300717	0	0
"H1-1-3_121019135728.mzML"	2012-10-19T13:57:27Z	0.152783	23.3993	30.2259	37.6279	1.1561	1.36918	5.18224	7199.44	0.116911	0.0861435	0.196912	0.600034	0.28598	0.266451	0.225236	0.222333	0.175178	0.141701	0.200836	0.482286	0.922218	1.07277	5.63981	0.399608	0.887822	2.88035	7535	1.21151	2105	2369	2649.5	12737	4.27744	185	313	500	0	0.627777	0.331318	0.0334459	0.00416111	0.00329748	0	0
"H1-2-2.mzML"	2012-10-20T09:43:29Z	0.149978	14.8366	19.8521	28.9781	1.19549	1.28057	4.20447	7199.08	0.1575	0.431982	0.211881	0.198637	0.267547	0.246323	0.241785	0.244345	0.139134	0.136763	0.28842	0.435683	0.857949	0.772971	4.27303	0.334287	0.593288	2.93788	8284	1.20953	1612	1895	2134	6721	4.36168	158	235	400	0.000297575	0.804493	0.185835	0.00654664	0.000892724	0.00193424	0	0
"H1-1-10_121020030745.mzML"	2012-10-20T03:07:44Z	0.173351	21.7467	27.927	35.2538	1.1666	1.12548	5.19035	7199.43	0.189526	0.0611189	0.189852	0.559503	0.241344	0.310002	0.241394	0.20726	0.246065	0.173004	0.199614	0.381318	1.26741	1.37845	4.9917	0.711759	1.12462	2.40504	6590	1.20657	2136.25	2535	2791.75	17779	3.99111	203	370	613	5.62461e-05	0.594353	0.354632	0.0458406	0.00264357	0.00247483	0	0
"H1-1-5_121019060624.mzML"	2012-10-19T06:06:23Z	0.168922	23.9003	29.7767	34.9895	1.13826	1.14677	4.6664	7199.49	0.113502	0.0560182	0.136184	0.694296	0.269544	0.302315	0.222724	0.205417	0.201059	0.162263	0.20545	0.431228	1.05205	1.30175	5.40616	0.443082	1.26325	2.6586	6841	1.20841	2246	2614	2938	16037	3.92927	201	364	591	0	0.594563	0.351936	0.046268	0.00498846	0.00224481	0	0
"H1-1-9_121020005556.mzML"	2012-10-20T00:55:55Z	0.182456	21.7948	27.4236	33.7073	1.02339	0.99471	4.61762	7200.3	0.117466	0.0664102	0.167043	0.64908	0.241826	0.326231	0.238001	0.193942	0.24488	0.172885	0.191835	0.390401	1.191	1.41438	4.93366	0.801828	1.18365	2.19392	6342	1.2081	2270	2701	2980	18673	4.26915	213	384	626	0	0.545815	0.402774	0.0458951	0.00364162	0.00187436	0	0
"H1-2-3.mzML"	2012-10-20T11:55:24Z	0.167339	24.0275	30.0006	36.8252	1.25886	1.25486	5.28047	7199.13	0.10852	0.0890884	0.447013	0.355379	0.29108	0.256453	0.225964	0.226503	0.154172	0.11278	0.139708	0.59334	0.953058	1.10577	5.70424	0.483741	0.885427	2.81309	7728	1.21035	1742	1998	2237	10416	4.39711	170	285.5	486	9.60061e-05	0.66225	0.303187	0.0294739	0.0031682	0.00182412	0	0
"H1-2-10.mzML"	2012-10-21T03:19:20Z	0.181554	20.0849	26.1988	34.697	1.25209	1.41404	5.5766	7200.26	0.20048	0.114591	0.438283	0.246645	0.213164	0.282545	0.292895	0.211396	0.273919	0.202864	0.214379	0.308838	1.09572	1.03209	4.44682	0.54345	0.770991	1.99862	5830	1.19913	2166	2598.5	2981	21316	4.33108	178	311	528	0	0.497561	0.449521	0.048602	0.00281479	0.00150122	0	0
"H1-1-4_121019160925.mzML"	2012-10-19T16:09:24Z	0.170919	17.4212	22.7456	31.2464	1.16201	1.14381	4.91929	7199.16	0.119628	0.0840192	0.240423	0.55593	0.243743	0.300225	0.256767	0.199265	0.24032	0.190162	0.21955	0.349968	0.95674	1.04781	3.01224	0.543818	0.748507	2.27349	6415	1.20291	2449	2873	3390.5	17950	3.97668	213	384.5	593	0	0.550696	0.377103	0.0567131	0.0104735	0.00501393	0	0
"H1-1-7_121019203245.mzML"	2012-10-19T20:32:45Z	0.189265	20.1901	25.2326	32.9971	1.04128	0.955774	4.81575	7199.31	0.180443	0.102338	0.1665	0.550719	0.214656	0.2792	0.287197	0.218947	0.272549	0.206957	0.214713	0.305781	1.21749	1.18873	4.33013	0.958355	1.00854	1.51196	5733	1.20406	2480	2942	3482	22207	4.49478	202	364	591	0	0.434998	0.449183	0.0949701	0.0161661	0.00468321	0	0
"H1-1-8_121019224422.mzML"	2012-10-19T22:44:21Z	0.190178	19.1477	24.4463	31.6961	1.06684	1.1028	3.82495	7199.02	0.128527	0.0785601	0.15068	0.642234	0.214618	0.292015	0.298399	0.194968	0.271363	0.197958	0.203189	0.327491	1.26594	1.28078	2.89297	1.09683	1.14149	1.76584	5816	1.20398	2639.75	3098.5	3646.25	21217	4.23332	225	400	644	0	0.440779	0.444031	0.092473	0.0172032	0.00551445	0	0
"H1-1-6_121019182102.mzML"	2012-10-19T18:21:02Z	0.17674	22.8447	29.9026	37.8117	1.16247	1.23319	3.84426	7199.5	0.201629	0.0958706	0.173071	0.529429	0.207199	0.255574	0.309035	0.228192	0.282086	0.21995	0.201206	0.296758	1.33864	1.14648	4.04574	1.43588	0.803978	1.35369	5628	1.19956	2506	2950.5	3852.25	22502	4.39039	192	330	564	0	0.455115	0.428051	0.0879477	0.0224424	0.00644387	0	0
"H1-2-4.mzML"	2012-10-20T14:07:23Z	0.178073	25.6526	31.852	38.6013	1.11951	1.14195	4.64529	7199.83	0.198392	0.0989664	0.273131	0.429511	0.270441	0.308575	0.219911	0.201074	0.206102	0.168496	0.176054	0.449348	1.1286	1.26852	4.78237	0.626582	1.37815	1.93378	6715	1.20729	1969.5	2384	2663	16701	4.70966	190	323	516	5.98767e-05	0.545057	0.38357	0.0625711	0.00688582	0.00185618	0	0
"H2-1-1.mzML"	2012-10-22T13:50:11Z	0.131082	17.135	23.5156	34.4086	1.1096	1.21429	6.41576	7199.34	0.138608	0.376687	0.259662	0.225043	0.260755	0.243628	0.246087	0.249529	0.164221	0.251864	0.321546	0.262369	0.821541	0.847868	3.76793	0.337189	0.507418	2.552	8279	1.20792	1856	2036	2315	7255	4.03918	182	323	523	0.000137836	0.636664	0.340041	0.0177808	0.00248105	0.00275672	0.000137836	0
"H2-1-2.mzML"	2012-10-22T16:01:34Z	0.136241	22.3733	29.1238	37.1634	1.16711	1.12872	6.10018	7199.73	0.136218	0.401941	0.239923	0.221919	0.277018	0.241271	0.240666	0.241045	0.138952	0.123899	0.397156	0.339993	0.892546	0.783999	3.3604	0.308424	0.542662	2.72942	8158	1.2075	1884	2082	2326.75	7039	3.67115	166	268	451	0.000426197	0.732064	0.254582	0.00809774	0.00170479	0.00298338	0.000142066	0
"H2-1-3.mzML"	2012-10-22T18:13:28Z	0.162731	27.4789	33.7698	40.2107	1.12321	1.19205	5.265	7199.67	0.112312	0.121394	0.509134	0.25716	0.286971	0.270284	0.2217	0.221045	0.17351	0.132958	0.164408	0.529124	0.926849	0.856796	3.21793	0.462495	0.788161	2.64473	7484	1.20834	1943.75	2246	2490.25	12155	4.14858	187	306	488	0.000164541	0.684327	0.290004	0.0230358	0.00148087	0.000987248	0	0
"H1-2-5.mzML"	2012-10-20T16:19:23Z	0.174678	25.6475	32.1341	39.5794	1.07631	1.10468	4.88988	7199.4	0.205931	0.130072	0.284456	0.379541	0.227351	0.28572	0.285525	0.201404	0.257638	0.207765	0.201152	0.333446	1.23477	0.954854	4.44446	1.00851	0.670204	1.65036	5822	1.20063	2449	2952	3600	21657	4.7447	190	331	548	0	0.49402	0.41026	0.0703237	0.0174078	0.00798818	0	0
"H1-2-6.mzML"	2012-10-20T18:31:24Z	0.172405	26.0939	33.3619	41.1447	1.15883	1.17739	4.0528	7199.64	0.275494	0.127301	0.202719	0.394487	0.220264	0.259167	0.287986	0.232583	0.273898	0.219077	0.218926	0.288099	1.16145	1.0581	3.70334	1.05912	0.773423	1.02095	5794	1.17998	2513	2924	3463	22830	4.32576	179	295	479	0	0.440298	0.442225	0.0914148	0.0207184	0.00534385	0	0
"H1-2-7.mzML"	2012-10-20T20:43:26Z	0.176129	27.0991	34.2621	42.1131	1.1047	0.987438	4.50098	7200.28	0.375883	0.157977	0.163747	0.302393	0.216806	0.264396	0.274613	0.244185	0.281958	0.217653	0.230155	0.270235	1.08631	0.937876	3.48414	1.13738	0.644493	0.921313	5618	1.18102	2622	3054	3349	24465	4.63166	167	267	427	0	0.425506	0.469405	0.0905375	0.0112814	0.00326998	0	0
"H2-1-4.mzML"	2012-10-22T20:25:09Z	0.178529	35.5987	40.674	46.1016	0.917486	0.973079	4.19639	7199.38	0.211355	0.137035	0.339393	0.312216	0.267692	0.301651	0.226179	0.204478	0.215916	0.173039	0.179743	0.431302	1.04349	0.906498	4.93665	0.797868	0.983993	1.70974	6644	1.20996	2041.75	2594	2849.25	17549	4.79367	194	326	524	0	0.550231	0.37552	0.0642202	0.0082056	0.00182347	0	0
"H1-2-8.mzML"	2012-10-20T22:55:31Z	0.180379	24.0585	30.8577	38.9104	1.12107	1.00859	3.95686	7200.2	0.289184	0.119182	0.183512	0.408121	0.209237	0.249574	0.28386	0.257329	0.288157	0.22612	0.216502	0.26922	1.19333	0.909789	3.49032	1.04852	0.673294	0.955358	5580	1.17796	2941.75	3292	3708	24504	4.36519	207	319	491	0	0.430093	0.46474	0.0855371	0.0143242	0.00530526	0	0
"H1-2-9.mzML"	2012-10-21T01:07:23Z	0.180073	26.4843	32.8544	40.3124	1.01948	1.0047	4.54625	7199.75	0.239845	0.124929	0.256617	0.378609	0.217236	0.279031	0.277951	0.225782	0.274337	0.21167	0.220227	0.293767	1.12217	0.99711	4.08337	0.704415	0.773232	1.21492	5671	1.1784	2583	3022	3462	23696	4.49671	194	331	542	0	0.465564	0.454043	0.0653275	0.0116475	0.0034183	0	0
"H2-1-5.mzML"	2012-10-22T22:36:55Z	0.176343	27.1292	32.744	39.2207	1.06214	1.11392	4.02157	7199.59	0.210469	0.135629	0.286424	0.367477	0.250521	0.282724	0.273493	0.193262	0.259168	0.199796	0.195965	0.345071	1.04044	0.862133	4.36568	0.78033	0.813098	1.39353	5961	1.20566	2298	2795	3365	21288	4.9108	185	308	508	4.69748e-05	0.489055	0.410654	0.0763341	0.0178974	0.00601278	0	0
"H2-1-10.mzML"	2012-10-23T09:35:52Z	0.165636	28.2814	35.6641	42.3897	1.09048	1.16177	4.84232	7199.73	0.223059	0.133982	0.290914	0.352046	0.225401	0.261146	0.289276	0.224177	0.238108	0.220165	0.216846	0.324881	1.11088	0.856036	4.44003	0.731018	0.626416	1.58924	6275	1.18423	2473.5	3009	3601	21662	4.29777	200	330	576	0	0.512095	0.416905	0.0549349	0.0111716	0.00489336	0	0
"H2-1-6.mzML"	2012-10-23T00:48:36Z	0.173138	33.9205	39.9038	46.1163	0.965875	1.118	3.64539	7200.15	0.267405	0.14274	0.197249	0.392606	0.217904	0.252357	0.29778	0.231958	0.282239	0.228324	0.200994	0.288443	1.11245	0.837867	3.92474	1.16247	0.585308	0.841186	5702	1.16552	2616.25	3095	3937	23848	4.74926	179	296	497	4.19322e-05	0.476644	0.417184	0.0798809	0.0207984	0.00545119	0	0
"H2-2-2.mzML"	2012-10-23T13:59:12Z	0.157884	11.0037	14.2657	21.3776	1.20637	1.4957	6.06528	7199.64	0.112744	0.15958	0.49653	0.231146	0.266759	0.23843	0.250548	0.244263	0.166534	0.272514	0.283916	0.277037	0.868099	0.835628	4.04237	0.34316	0.513764	2.94227	8033	1.20363	1841	2009	2388	9925	4.74955	183	346	570	0	0.635668	0.345491	0.014005	0.0018136	0.00302267	0	0
"H2-2-1.mzML"	2012-10-23T11:47:36Z	0.175314	9.1064	11.519	16.717	0.703376	1.1495	7.90553	7199.3	0.127798	0.343658	0.305414	0.22313	0.24985	0.232672	0.275444	0.242034	0.244788	0.34147	0.144819	0.268923	0.905315	0.809164	3.07043	0.373073	0.462524	2.68176	7696	1.20533	1920	2138	2663	11796	3.73042	221	441	653	8.47745e-05	0.527043	0.432943	0.0322143	0.00491692	0.00279756	0	0
"H2-2-3.mzML"	2012-10-23T16:10:47Z	0.159498	12.2407	16.1723	24.7619	1.4729	1.58549	5.5526	7199.2	0.135116	0.0826722	0.392003	0.390209	0.283353	0.260231	0.230736	0.22568	0.175117	0.136241	0.238022	0.45062	0.874552	0.962413	5.44594	0.340695	0.658585	3.02853	7609	1.20552	1886	2171	2489	12113	4.54315	194	346	558	0	0.63535	0.340296	0.0194006	0.00239412	0.00255923	0	0
"H2-1-7.mzML"	2012-10-23T03:00:25Z	0.175041	23.1976	30.1353	38.2212	0.936653	0.971968	4.7894	7199.89	0.463891	0.130889	0.163268	0.241952	0.220341	0.2649	0.262011	0.252748	0.286315	0.219178	0.231808	0.2627	1.07188	0.783542	3.2844	1.35422	0.374768	0.745846	5804	1.1796	2774	3195.5	3746	24360	4.39682	179	282	439	0	0.436946	0.45	0.0942529	0.0145731	0.00422824	0	0
"H2-1-8.mzML"	2012-10-23T05:12:09Z	0.170292	27.5198	35.2121	43.089	0.978514	0.86223	3.74655	7200.83	0.312674	0.139661	0.173096	0.374569	0.219236	0.251236	0.266332	0.263196	0.289752	0.228472	0.219398	0.262378	1.15607	0.796961	3.57741	0.943906	0.460834	0.726571	5855	1.16655	3077.5	3479	4004.5	24364	4.40164	217	336	493	0	0.443359	0.456575	0.0842637	0.0118207	0.00398128	0	0
"H2-2-4.mzML"	2012-10-23T18:22:23Z	0.170655	20.0984	25.9499	34.1288	1.26022	1.2892	4.47126	7199.92	0.175507	0.0960702	0.252125	0.476298	0.270502	0.293467	0.229061	0.20697	0.206628	0.165555	0.183204	0.444613	1.01701	1.18901	4.66034	0.582393	1.21983	1.95786	7003	1.20869	2067	2439	2709	16173	4.31305	202	360	577	6.18314e-05	0.567984	0.379398	0.0470537	0.00340073	0.00210227	0	0
