Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
"Adrenal_Gland_1.raw"	2016-03-09T21:32:48Z	0.120141	34.9674	40.3201	50.9841	0.17783	0.355549	0.41403	1079.7	0.254889	0.20078	0.181843	0.362488	0.594614	0.185759	0.0926237	0.127004	0.351618	0.327093	0.166672	0.154617	0.771692	0.616502	2.57031	0.50045	1.67034	0.731395	2385	6.17622	242	404	661	1415	2.88304	5	13	42	0.985866	0.0120141	0.00212014	0	0	0	0	0
"Adrenal_Gland_10.raw"	2018-03-27T01:10:58Z	0.28959	8.41816	9.47285	11.7465	0.93689	0.971324	3.7919	1799.77	0.753711	0.0538307	0.096701	0.0957575	0.531055	0.256725	0.105968	0.106252	0.195715	0.197858	0.289503	0.316924	1.38158	1.03932	3.21356	0.925685	0.283608	1.83922	6201	8.22357	1127	1272	1316	2949	2.94549	8	16	28	0	0	0	0	0	0	0.837233	0.162767
"Adrenal_Gland_11.raw"	2018-03-27T00:36:50Z	0.283516	8.07245	9.06324	11.1136	1.08667	1.35815	3.94613	1799.76	0.754862	0.052315	0.0968475	0.0959754	0.531437	0.256161	0.106073	0.10633	0.194756	0.197132	0.281913	0.326199	1.32885	1.07425	3.24105	0.942166	0.282184	2.15378	6204	8.22653	1153.75	1279	1320	2924	2.94789	6	14	26	0	0	0	0	0	0	0.814979	0.185021
"Adrenal_Gland_12.raw"	2018-03-26T22:54:23Z	0.296459	8.1785	9.26316	10.8782	0.871933	1.12501	4.19629	1799.82	0.74992	0.0527183	0.0966631	0.100699	0.530315	0.257313	0.10598	0.106392	0.197359	0.198653	0.286807	0.317181	1.34606	0.991187	3.22823	0.866937	0.309631	2.12314	6200	8.23533	1113	1288	1327	2965	2.96576	8	16	29	0	0	0	0	0	0	0.822934	0.177066
"Adrenal_Gland_2.raw"	2016-03-09T21:55:56Z	0.126519	29.3003	35.8581	40.3823	0.11751	0.234115	0.650013	1079.7	0.228649	0.230645	0.181088	0.359618	0.590003	0.188809	0.0943049	0.126882	0.346535	0.329817	0.163186	0.160462	0.783632	0.582228	2.61489	0.452347	1.52504	1.48171	2371	6.08192	254	405	659	1399	2.90344	6	13	45.5	0.988563	0.0114367	0	0	0	0	0	0
"Adrenal_Gland_3.raw"	2016-03-09T22:19:05Z	0.125718	30.5392	32.9311	38.4351	0.262175	0.213104	0.436583	1079.79	0.233866	0.22441	0.180976	0.360747	0.601332	0.180835	0.0905477	0.127285	0.345876	0.329108	0.165152	0.159863	0.772674	0.589447	2.56763	0.482267	1.57984	1.44978	2417	6.36078	244	395	655	1392	2.81931	6	13	46	0.987787	0.0107759	0.00143678	0	0	0	0	0
"Bladder_10.raw"	2018-03-26T14:56:14Z	0.293338	8.04301	9.01303	10.2594	1.12502	1.37036	3.80592	1799.81	0.751044	0.0523305	0.0966156	0.10001	0.530818	0.256948	0.105965	0.106269	0.195337	0.198052	0.279307	0.327304	1.28534	0.962276	3.08694	0.917256	0.286348	2.14333	6214	8.23504	1092.25	1273.5	1317	2942	2.94865	6	15	29	0	0	0	0	0	0	0.843644	0.156356
"Bladder_11.raw"	2018-03-26T19:29:31Z	0.283853	8.20186	9.17633	10.6858	1.07116	1.42153	3.7789	1799.82	0.752438	0.0529262	0.0954897	0.0991461	0.531008	0.256689	0.105943	0.106359	0.194419	0.196929	0.276902	0.331749	1.25313	1.02914	3.20839	0.880525	0.298868	1.9113	6200	8.22874	1146.75	1285	1325	2917	2.91637	5	14	27	0	0	0	0	0	0	0.819335	0.180665
"Bladder_12.raw"	2018-03-26T14:22:06Z	0.289899	7.99872	8.9853	10.5397	1.07147	1.37418	4.04169	1799.77	0.748357	0.0522378	0.0972044	0.102201	0.53055	0.257103	0.106018	0.106328	0.196274	0.200094	0.285295	0.318337	1.24483	0.952888	3.33476	0.914229	0.279359	2.34862	6213	8.24104	1086	1278	1320	2970	2.99191	6	15	30	0	0	0	0	0	0	0.835017	0.164983
"Bladder_2.raw"	2016-03-10T02:33:39Z	0.129335	30.592	34.9793	49.7456	0.385872	0.316016	1.54592	1079.9	0.206549	0.234324	0.18572	0.373407	0.603646	0.18123	0.0892703	0.125853	0.340769	0.332461	0.156727	0.170044	0.773082	0.599943	2.57321	0.551236	1.54864	1.79117	2437	6.62634	228	401	648	1384	2.86661	6	13	43.25	0.989884	0.00939306	0.000722543	0	0	0	0	0
"Bladder_3.raw"	2016-03-10T02:56:47Z	0.12211	33.0219	37.7537	55.918	0.297127	0.358613	0.570031	1079.8	0.204732	0.238417	0.186931	0.36992	0.605847	0.17573	0.0919143	0.12651	0.339987	0.333074	0.168589	0.15835	0.762535	0.561341	2.85105	0.511185	1.58629	1.71135	2444	6.35569	232.75	393	646.25	1384	2.90754	5	13	44.25	0.986272	0.0130058	0.000722543	0	0	0	0	0
"Bladder_4.raw"	2016-03-10T03:19:56Z	0.128698	38.9831	43.7807	56.5662	0.2362	0.336888	0.445877	1079.64	0.216926	0.220772	0.186822	0.37548	0.613606	0.170324	0.090279	0.12579	0.332994	0.3355	0.162083	0.169423	0.769612	0.573083	2.67677	0.550093	1.59735	1.60203	2473	6.54312	221	386	652	1352	2.8368	6	15	42	0.984467	0.0133136	0.00221893	0	0	0	0	0
"Bladder_5.raw"	2016-03-10T03:43:04Z	0.10897	34.9638	41.2015	58.0644	0.138077	0.224042	1.35208	1079.79	0.216361	0.217777	0.185875	0.379987	0.623754	0.161708	0.0886791	0.125859	0.33144	0.33609	0.161435	0.171035	0.735335	0.631372	2.82926	0.573956	1.67921	1.64892	2516	6.81403	207	383	654	1349	2.83746	6	14	44	0.992587	0.00667161	0.00074129	0	0	0	0	0
"Cerebellum_1.raw"	2016-03-09T14:59:22Z	0.0529172	80.4133	112.66	146.69	0.146906	0.111038	0.939299	1079.71	0.0852247	0.28401	0.228229	0.402536	0.556328	0.219105	0.0926494	0.131917	0.354565	0.328842	0.175352	0.141241	0.757131	0.587218	2.80924	0.477909	1.91721	1.67919	2292	5.84691	276.75	453	672	1474	2.93812	6	11.5	39	0.988467	0.0101764	0.00135685	0	0	0	0	0
"Cerebellum_2.raw"	2016-03-09T15:22:31Z	0.0509383	94.0381	118.722	134.751	0.491857	0.103452	0.919228	1079.71	0.0881002	0.281459	0.229245	0.401196	0.557663	0.220316	0.0938232	0.128197	0.358325	0.328302	0.163409	0.149963	0.786616	0.601593	2.92147	0.482846	1.94549	1.65337	2300	5.9612	279	455	672	1492	3.07611	6	11	38	0.991957	0.00670241	0.00134048	0	0	0	0	0
"Cerebellum_3.raw"	2016-03-09T15:45:39Z	0.0476515	110.29	112.519	152.161	0.0421367	0.0693524	0.897713	1079.68	0.0861211	0.283637	0.230354	0.399888	0.564674	0.21359	0.0925405	0.129196	0.353919	0.329207	0.164649	0.152225	0.728161	0.62755	2.90246	0.536965	1.89672	1.78922	2323	6.08015	265	447	674	1469	2.93734	6	12	38	0.99047	0.00884956	0.000680735	0	0	0	0	0
"Cerebrum_1.raw"	2016-03-09T16:31:56Z	0.0542797	74.4623	96.0601	138.551	0.629602	0.129802	0.800947	1079.67	0.0837633	0.282889	0.228442	0.404906	0.564447	0.213291	0.0928486	0.129414	0.346767	0.33119	0.165707	0.156337	0.785761	0.580372	3.145	0.481227	1.93649	1.7304	2322	5.92147	276	456	672	1437	2.92743	6	12	41	0.991649	0.00695894	0.00139179	0	0	0	0	0
"Cerebrum_2.raw"	2016-03-09T16:55:05Z	0.0460165	104.362	131.506	159.933	0.31209	0.0056845	0.574905	1079.68	0.113642	0.259529	0.227509	0.399321	0.571543	0.209414	0.0913059	0.127737	0.351919	0.329885	0.167502	0.150693	0.785981	0.566562	2.81033	0.516393	1.95716	1.73283	2344	6.08921	273.75	452.5	674	1456	2.94231	6	12	39	0.989011	0.010989	0	0	0	0	0	0
"Cerebrum_3.raw"	2016-03-09T17:18:14Z	0.0493056	112.28	136.8	141.119	0.400165	0.0279181	0.62913	1079.79	0.119355	0.25657	0.223484	0.400591	0.568733	0.211273	0.0923309	0.127663	0.347786	0.33145	0.167018	0.153745	0.755615	0.614079	2.68024	0.510038	1.95782	1.62047	2334	6.13928	260.25	435	674	1440	2.85386	6	12	39	0.986806	0.0104167	0.00277778	0	0	0	0	0
"Colon_1.raw"	2016-03-10T01:01:04Z	0.123837	30.9448	34.2757	42.4165	1.21415	0.346876	0.668868	1079.69	0.156113	0.258338	0.197053	0.388496	0.60153	0.183624	0.0881726	0.126674	0.343667	0.331634	0.16146	0.163239	0.783457	0.587863	2.9713	0.570507	1.66193	1.87815	2433	6.59558	239	423	661	1397	2.92285	6	13	44	0.986399	0.0128848	0.00071582	0	0	0	0	0
"Colon_10.raw"	2018-03-26T17:12:54Z	0.305277	8.26674	9.38455	11.2754	0.960867	1.19287	4.00512	1799.72	0.684159	0.105932	0.0954817	0.114427	0.527232	0.259625	0.106377	0.106767	0.196613	0.198632	0.282571	0.322183	1.33544	0.92774	3.19436	0.516004	0.381809	2.6089	6209	8.22196	1007	1287	1323	2994	3.0275	10	23	42	0	0	0	0	0	0	0.846693	0.153307
"Colon_11.raw"	2018-03-26T21:11:57Z	0.304305	8.0197	8.96222	10.6952	0.999949	1.17333	4.03572	1799.72	0.738539	0.0558666	0.0978874	0.107707	0.528645	0.25855	0.106269	0.106536	0.197643	0.202045	0.284731	0.315582	1.35119	0.93634	3.00771	0.63378	0.326609	2.45264	6205	8.2272	1055	1273	1312	3020	3.04458	8	20	38	0	0	0	0	0	0	0.828808	0.171192
"Colon_13.raw"	2018-03-26T20:37:48Z	0.295765	8.15198	9.15167	10.752	1.01703	1.13558	4.06	1799.75	0.735837	0.0572299	0.0955134	0.11142	0.5282	0.258824	0.106281	0.106696	0.200643	0.204607	0.280756	0.313994	1.35148	0.916205	3.78998	0.614423	0.347335	2.57257	6210	8.2282	1035	1273	1312	3070	3.04906	8	20	39	0	0	0	0	0	0	0.825081	0.174919
"Colon_2.raw"	2016-03-10T01:24:13Z	0.0972028	31.6834	34.2454	45.1516	0.348407	0.193394	2.07119	1079.63	0.191999	0.2159	0.1971	0.395001	0.593747	0.189615	0.0902562	0.126382	0.350855	0.327984	0.160451	0.16071	0.745434	0.605623	3.97615	0.546856	1.92323	2.14214	2400	6.31484	238	419	660	1430	3.02996	5	13	42	0.990909	0.00909091	0	0	0	0	0	0
"Colon_3.raw"	2016-03-10T01:47:21Z	0.15295	21.5412	25.4071	34.1305	1.10863	0.395145	3.3845	1079.72	0.072343	0.32376	0.216975	0.386922	0.607861	0.174981	0.0914207	0.125737	0.333554	0.336755	0.168134	0.161557	0.775392	0.649296	3.44144	0.53068	1.49496	2.26326	2464	6.55644	226	399	645	1373	2.81409	6	13	48	0.983977	0.015295	0.000728332	0	0	0	0	0
"Dilution_1_V0.raw"	2018-03-19T09:42:03Z	0.12752	20.4086	32.147	50.0945	0.772171	1.59882	3.6514	1799.78	0.742798	0.0573925	0.0913483	0.108462	0.512744	0.271785	0.107518	0.107953	0.281262	0.270611	0.225585	0.222543	1.67123	1.12802	3.60687	0.604883	0.509176	2.26811	6363	8.34972	979	1242	1317	2282	2.25941	9	16	27	0	0	0	0	0	0	0.937336	0.0626643
"Dilution_1_V1.raw"	2016-03-08T17:46:22Z	0.125483	61.2592	75.0122	84.1192	0.14096	0.506802	0.953479	1079.79	0.206284	0.204496	0.201097	0.388123	0.572936	0.204274	0.0904789	0.132312	0.380633	0.31416	0.175007	0.1302	0.939461	0.738282	2.54633	1.02953	2.22455	0.292699	2343	6.07895	207	494	675	1554	3.2969	7	17	63	0.992278	0.00707851	0.000643501	0	0	0	0	0
"Dilution_1_V2.raw"	2016-03-08T18:09:30Z	0.0990164	92.795	116.851	130.31	0.23637	0.480798	0.809742	1079.59	0.221814	0.203279	0.193399	0.381509	0.590241	0.191944	0.0861183	0.131697	0.376767	0.314941	0.177688	0.130604	0.868273	0.759739	2.61828	0.922882	2.31658	0.329649	2391	6.54543	202	459	683	1525	3.28517	7	17	60	0.988197	0.0118033	0	0	0	0	0	0
"Dilution_1_V3.raw"	2016-03-08T18:32:39Z	0.0592885	145.381	207.917	216.775	0.0363673	0.336471	0.353417	1079.76	0.211664	0.20638	0.19427	0.387686	0.591754	0.189341	0.0876884	0.131216	0.37306	0.316622	0.178456	0.131862	0.865594	0.789611	2.71829	0.939872	2.39246	0.288996	2406	6.57286	191	457	679	1518	3.23927	7	18	63	0.992095	0.00790514	0	0	0	0	0	0
"Dilution_1_V4.raw"	2016-03-08T18:55:48Z	0.0636183	167.336	170.565	173.549	0.0509256	0.64855	0.937786	1079.65	0.21206	0.205838	0.194661	0.387441	0.595461	0.186454	0.0867343	0.131351	0.371563	0.317368	0.184397	0.126672	0.930011	0.726386	2.91545	0.940212	2.44775	0.250681	2416	6.54371	188	453.5	678	1509	3.26033	7	19	61	0.993373	0.00662691	0	0	0	0	0	0
"Dilution_1_V5.raw"	2016-03-08T19:18:56Z	0.0482251	173.782	185.427	217.5	0.327253	0.554855	0.0245015	1079.79	0.211613	0.207641	0.194631	0.386115	0.597539	0.185198	0.0862321	0.131031	0.367103	0.320132	0.181286	0.131479	0.968343	0.732846	2.7327	0.949259	2.42373	0.267193	2427	6.61411	185	440	675	1493	3.24425	7	19	62	0.993972	0.00602813	0	0	0	0	0	0
"Dilution_1_V6.raw"	2016-03-08T19:42:05Z	0.0561497	129.74	136.764	139.443	0.380808	0.566034	0.991261	1079.89	0.213286	0.206609	0.194518	0.385587	0.595355	0.185746	0.0856772	0.133222	0.367557	0.319355	0.185849	0.127238	0.924057	0.723724	2.74501	0.987595	2.36532	0.264798	2420	6.71565	186.75	452.5	674	1496	3.26065	7	19	62	0.994652	0.00534759	0	0	0	0	0	0
"Dilution_1_V7.raw"	2018-03-19T13:41:05Z	0.181675	6.52218	7.97452	10.9392	0.462198	0.461643	2.6238	1799.79	0.771435	0.053843	0.0850241	0.089698	0.520147	0.266423	0.10657	0.10686	0.234949	0.235138	0.263636	0.266277	1.95084	1.31615	3.5154	0.89953	0.515798	2.38379	6318	8.2863	1037.25	1238	1334	1899	1.53801	2	8	26	0	0	0	0	0	0	0.90416	0.0958399
"Dilution_2_V0.raw"	2018-03-20T14:36:09Z	0.174368	11.8687	14.6792	18.8039	1.25839	2.24242	4.46669	1799.82	0.733919	0.052366	0.0919443	0.12177	0.511584	0.272344	0.107796	0.108276	0.280251	0.271973	0.222346	0.22543	1.40115	0.970406	3.80013	0.554863	0.590989	2.28122	6339	8.30186	1021	1271	1332	2294	2.26413	8	19	34	0	0	0	0	0	0	0.900174	0.0998256
"Dilution_2_V1.raw"	2016-03-09T11:54:14Z	0.133106	68.6092	93.8876	100.058	0.182722	0.221543	0.799583	1079.67	0.223338	0.210815	0.196561	0.369286	0.578167	0.200706	0.0913153	0.129812	0.364532	0.320173	0.167882	0.147413	0.753371	0.585724	2.4743	0.561336	2.01221	0.778411	2330	6.13557	236	436.5	672	1465	3.18867	6	13	38	0.991126	0.00682594	0.00204778	0	0	0	0	0
"Dilution_2_V2.raw"	2016-03-09T12:17:22Z	0.0901695	86.2155	91.4757	99.7151	0.151736	0.13897	0.73222	1079.66	0.227424	0.210297	0.195837	0.366442	0.580325	0.199556	0.0893281	0.130791	0.368488	0.318404	0.17371	0.139399	0.738795	0.53589	2.56486	0.571006	1.99433	0.311926	2331	6.19629	243	447	681	1475	3.1241	6	12	39	0.990508	0.00881356	0.000677966	0	0	0	0	0
"Dilution_2_V3.raw"	2016-03-09T12:40:31Z	0.0739726	116.85	141.818	146.021	0.215688	0.206479	0.508296	1079.75	0.221879	0.212023	0.196128	0.369971	0.588215	0.194206	0.0876751	0.129903	0.362956	0.320934	0.160049	0.156061	0.801939	0.542196	2.68344	0.556544	2.05951	0.258839	2365	6.49451	235	427	677	1460	3.14368	6	13	39	0.986986	0.0130137	0	0	0	0	0	0
"Dilution_2_V4.raw"	2016-03-09T13:03:39Z	0.0570839	214.282	215.42	219.448	0.046284	0.911463	0.000367731	1079.86	0.222209	0.21406	0.196104	0.367627	0.58341	0.197753	0.0878941	0.130942	0.3619	0.321237	0.178551	0.138311	0.749533	0.566945	2.6007	0.525934	2.02584	0.256243	2344	6.41344	245	433	677	1454	3.0831	6	13	38	0.99381	0.00618982	0	0	0	0	0	0
"Dilution_2_V5.raw"	2016-03-09T13:26:48Z	0.0435374	138.68	153.057	216.114	0.0399329	0.131933	0.0886519	1079.83	0.221085	0.213125	0.19636	0.36943	0.585179	0.196823	0.0879274	0.130071	0.365776	0.320419	0.171286	0.142519	0.764652	0.558102	2.7146	0.550275	2.04339	0.264519	2351	6.40675	236	422	673	1470	3.14314	6	13	38	0.993878	0.00544218	0.000680272	0	0	0	0	0
"Dilution_2_V6.raw"	2016-03-09T13:49:56Z	0.0574949	142.289	145.525	153.945	0.0459346	0.250633	1.24491	1079.65	0.218996	0.215193	0.198585	0.367226	0.587905	0.193072	0.088677	0.130346	0.363477	0.321027	0.174596	0.140899	0.798645	0.576435	2.71005	0.529113	2.04507	0.279608	2361	6.29005	241	425	672	1461	3.09848	6	14	38	0.991786	0.00752909	0.000684463	0	0	0	0	0
"Dilution_2_V7.raw"	2018-03-20T18:35:11Z	0.2084	5.49018	6.51344	8.12098	0.239345	0.264385	1.80326	1799.78	0.769401	0.0527636	0.0891589	0.0886762	0.519638	0.266843	0.106582	0.106938	0.232747	0.232886	0.259202	0.275165	1.47332	1.17181	2.70092	1.12769	0.358186	0.9667	6319	8.27866	1114	1206	1277.5	1881	1.53728	2	22	36	0	0	0	0	0	0	0.81765	0.18235
"Dilution_3_V0.raw"	2018-03-23T10:12:17Z	0.244908	8.68414	10.1909	12.2466	1.37264	1.24593	6.04131	1799.78	0.553494	0.243544	0.100603	0.102359	0.513996	0.270742	0.107508	0.107754	0.270894	0.261602	0.250768	0.216736	1.16533	0.960133	2.97242	0.997637	0.141699	2.58592	6275	8.15795	860	1291	1354	2062	2.18127	4	10	16	0	0	0	0	0	0	0.942289	0.057711
"Dilution_3_V1.raw"	2016-03-10T14:00:19Z	0.13855	50.6034	58.6108	74.3371	0.124018	0.280578	0.880957	1079.64	0.21646	0.203937	0.188767	0.390836	0.623475	0.164262	0.0891792	0.123084	0.349247	0.327443	0.15896	0.164349	0.765321	0.582039	2.80486	0.705494	2.18817	0.952253	2498	6.69036	193	373.5	664	1393	2.99359	6	13	38	0.993539	0.005743	0.000717875	0	0	0	0	0
"Dilution_3_V2.raw"	2016-03-10T14:23:27Z	0.123199	59.2527	73.671	110.398	0.125248	0.0722571	0.377675	1079.6	0.224739	0.197792	0.189458	0.388011	0.632699	0.1571	0.0849823	0.125219	0.347379	0.327522	0.157737	0.167362	0.801416	0.617434	2.91921	0.767004	2.0866	0.579768	2536	6.99053	172	348	675	1388	3.06233	6	13	38	0.994957	0.00432277	0.000720461	0	0	0	0	0
"Dilution_3_V3.raw"	2016-03-10T14:46:36Z	0.0856731	79.3329	104.483	133.194	0.141417	0.20314	0.499716	1079.71	0.211596	0.202726	0.19235	0.393327	0.629754	0.158601	0.0871635	0.124482	0.346511	0.3283	0.159643	0.165546	0.833834	0.650395	2.81025	0.746717	2.32828	0.280813	2521	6.98153	178	367	673	1389	3.0904	6	14	38	0.992801	0.00719942	0	0	0	0	0	0
"Dilution_3_V4.raw"	2016-03-10T15:09:45Z	0.0654762	125.297	126.063	130.172	0.0110153	0.0937053	0.532918	1079.67	0.214981	0.201784	0.190434	0.392801	0.640579	0.149617	0.0852137	0.12459	0.335544	0.333219	0.154413	0.176823	0.842405	0.635837	2.97293	0.73949	2.36525	0.325369	2562	6.9979	164	336	671	1344	3.02668	6	18	37	0.99628	0.00297619	0.000744048	0	0	0	0	0
"Dilution_3_V5.raw"	2016-03-10T15:32:53Z	0.0485651	144.683	155.839	158.612	0.0122666	0.036429	0.0265732	1079.79	0.216054	0.203111	0.188593	0.392242	0.641887	0.147111	0.0862006	0.124801	0.33952	0.331756	0.155552	0.173171	0.792048	0.638482	2.80755	0.739697	2.36023	0.361173	2565	7.14478	161	346	668	1359	3.06292	6	16	36	0.991906	0.00735835	0.000735835	0	0	0	0	0
"Dilution_3_V6.raw"	2016-03-10T15:56:04Z	0.0449438	156.411	172.495	177.58	0.00742041	0.0129313	0.248624	1079.65	0.212311	0.204368	0.189591	0.39373	0.650228	0.142307	0.085164	0.122301	0.334021	0.333895	0.150258	0.181825	0.871635	0.636336	2.90403	0.805419	2.40684	0.322028	2596	7.34534	156.75	323	666	1335	2.98046	6	18	36	0.99176	0.0082397	0	0	0	0	0	0
"Dilution_3_V7.raw"	2018-03-23T14:11:22Z	0.216893	5.37744	6.28788	7.98333	0.257796	0.255044	2.38319	1799.73	0.777933	0.067554	0.0760166	0.0784963	0.52298	0.264383	0.106168	0.10647	0.209552	0.223814	0.28799	0.278644	1.23246	1.27712	3.97598	1.19947	0.215155	2.37935	6269	8.23541	1143	1270	1355	1397	1.43788	1	2	3	0	0	0	0	0	0	0.931997	0.0680029
"Dilution_4_V0.raw"	2018-03-26T08:06:26Z	0.220816	11.2935	12.8962	17.4756	0.778751	1.44959	5.23993	1799.72	0.212548	0.433181	0.145258	0.209013	0.656872	0.155004	0.0940879	0.0940356	0.228489	0.249714	0.260788	0.261009	0.811817	0.705804	4.28743	0.365965	0.684243	3.16577	5467	8.22583	1246	1277	1309	2133	1.89147	108	146	223	0	0	0	0	0	0	0.876231	0.123769
"Dilution_4_V1.raw"	2018-03-26T08:40:43Z	0.178371	10.179	12.0844	15.5109	0.739255	1.15652	5.4125	1799.74	0.270095	0.395982	0.140305	0.193619	0.656392	0.155443	0.094057	0.0941084	0.23458	0.249652	0.258309	0.25746	0.782394	0.634944	4.44178	0.285751	0.589743	3.09467	5472	8.19882	1227	1265	1299	2136	1.865	108	144	204	0	0	0	0	0	0	0.819757	0.180243
"Dilution_4_V2.raw"	2018-03-26T09:14:52Z	0.234276	7.81661	8.86928	11.1603	0.744185	2.13646	4.98064	1799.8	0.75157	0.0569515	0.100572	0.0909062	0.531545	0.256077	0.106156	0.106222	0.191116	0.194295	0.262733	0.351856	1.17722	1.00052	2.89473	0.871466	0.284417	1.14751	6190	8.20253	1143	1247	1291	2830	2.878	3	12	18	0	0	0	0	0	0	0.80636	0.19364
"Dilution_4_V3.raw"	2018-03-26T09:49:01Z	0.230798	7.25372	8.31673	10.4974	0.736484	1.63434	5.1867	1799.79	0.763629	0.0571805	0.0884514	0.0907394	0.533179	0.255139	0.105692	0.10599	0.181449	0.185887	0.234718	0.397945	1.29999	1.06049	2.45816	1.15211	0.231851	0.845171	6210	8.23374	1123	1213	1268	2708	2.88258	3	11	17	0	0	0	0	0	0	0.776588	0.223412
"Dilution_4_V4.raw"	2018-03-26T10:23:07Z	0.238077	6.36207	7.56304	9.47685	0.419144	1.23706	4.72279	1799.82	0.764835	0.0548359	0.0917562	0.0885727	0.533753	0.254583	0.105694	0.10597	0.17917	0.180959	0.230447	0.409423	1.30888	1.15304	2.45596	1.14729	0.257461	0.88923	6211	8.23952	1120	1210	1270	2663	2.8658	2	10	16	0	0	0	0	0	0	0.764927	0.235073
"Dilution_4_V5.raw"	2018-03-26T10:57:14Z	0.241129	6.13571	7.18012	8.86806	0.336517	0.73061	4.01371	1799.73	0.76595	0.0554275	0.091171	0.0874516	0.53386	0.254624	0.105657	0.105859	0.176148	0.179948	0.229211	0.414693	1.26855	1.1786	2.61018	1.17453	0.258159	0.828388	6211	8.2435	1115	1209	1270	2621	2.86626	2	9	15	0	0	0	0	0	0	0.752766	0.247234
"Dilution_4_V6.raw"	2018-03-26T11:31:27Z	0.232211	5.86169	6.88391	8.61514	0.304117	0.402869	3.05171	1799.73	0.760996	0.0581196	0.0944793	0.0864051	0.533363	0.254743	0.105853	0.10604	0.177326	0.177666	0.223245	0.421763	1.14489	1.11069	2.82509	1.02261	0.270237	0.984572	6198	8.21398	1157	1249	1304	2614	2.8761	2	9	15	0	0	0	0	0	0	0.752869	0.247131
"Dilution_4_V7.raw"	2018-03-26T12:05:33Z	0.238468	5.71159	6.65645	8.50321	0.300738	0.387691	2.76074	1799.79	0.760619	0.0581376	0.094009	0.087234	0.532777	0.255292	0.105876	0.106055	0.174187	0.174559	0.214144	0.43711	1.093	1.11936	2.90614	0.992582	0.289566	1.21318	6193	8.2048	1168	1250	1304	2558	2.86005	2	9	15	0	0	0	0	0	0	0.727912	0.272088
"Dilution_5_V2.raw"	2018-03-27T04:01:49Z	0.236891	7.55488	8.7677	10.5014	0.849266	2.05542	4.90826	1799.71	0.76112	0.0613878	0.0898432	0.0876493	0.533417	0.254937	0.105705	0.10594	0.182584	0.187834	0.245117	0.384465	1.27854	1.02434	3.4929	1.06238	0.25612	1.79494	6197	8.21282	1131	1252	1303	2689	2.86253	3	10	17	0	0	0	0	0	0	0.818148	0.181852
"Dilution_5_V4.raw"	2018-03-27T04:35:58Z	0.223553	5.85766	6.83806	8.25333	0.274451	0.264485	0.831761	1799.81	0.767572	0.059655	0.0879459	0.0848269	0.534764	0.253766	0.105653	0.105817	0.174831	0.173957	0.21951	0.431703	1.18565	1.14415	3.37134	1.13632	0.275896	1.70193	6196	8.21486	1144	1251	1312	2505	2.79792	2	6	12	0	0	0	0	0	0	0.821956	0.178044
"Duodenum_1.raw"	2016-03-09T18:04:31Z	0.100749	22.4088	31.3176	43.677	0.572129	0.238952	1.76969	1079.7	0.0950379	0.290816	0.211211	0.402935	0.572396	0.208485	0.0906572	0.128462	0.354163	0.32788	0.161403	0.156554	0.736422	0.632994	4.31867	0.535753	1.69637	2.8747	2346	6.10729	265	472	664	1469	2.98909	6	13	55	0.989108	0.00884956	0.00204221	0	0	0	0	0
